Memory Length4000;;;;;;;
Trigger Level0.000E+00;;;;;;;
SourceCH1;;;;;;;
Probe1X;;;;;;;
Vertical UnitsV;;;;;;;
Vertical Scale;1.00E+00;;;;;;
Vertical Position;-4.00E-02;;;;;;
Horizontal Unitss;;;;;;;
Horizontal Scale5.000E-02;;;;;;;
Horizontal Position0.000E+00;;;;;;;
Horizontal ModeRoll Mode;;;;;;;
Sampling Period;2.00E-04;;;;;;
FirmwareV1.12;;;;;;;
Time ;;Escalas de tiempo;Tiempo(s);Waveform Data Ch1;Ch1 (V);Waveform Data Ch1;Ch2 (V)
ModeFast;;;;;;;
Waveform Data;;;;;;;
1;;2805;5.61E-01;4.00E-02;1.60E-03;;
1;;2806;5.61E-01;4.00E-02;1.60E-03;;
0;;2807;5.61E-01;0.00E+00;0.00E+00;;
1;;2808;5.62E-01;4.00E-02;1.60E-03;;
0;;2809;5.62E-01;0.00E+00;0.00E+00;;
1;;2810;5.62E-01;4.00E-02;1.60E-03;;
1;;2811;5.62E-01;4.00E-02;1.60E-03;;
1;;2812;5.62E-01;4.00E-02;1.60E-03;;
1;;2813;5.63E-01;4.00E-02;1.60E-03;;
0;;2814;5.63E-01;0.00E+00;0.00E+00;;
1;;2815;5.63E-01;4.00E-02;1.60E-03;;
1;;2816;5.63E-01;4.00E-02;1.60E-03;;
1;;2817;5.63E-01;4.00E-02;1.60E-03;;
1;;2818;5.64E-01;4.00E-02;1.60E-03;;
2;;2819;5.64E-01;8.00E-02;3.20E-03;;
1;;2820;5.64E-01;4.00E-02;1.60E-03;;
1;;2821;5.64E-01;4.00E-02;1.60E-03;;
1;;2822;5.64E-01;4.00E-02;1.60E-03;;
1;;2823;5.65E-01;4.00E-02;1.60E-03;;
1;;2824;5.65E-01;4.00E-02;1.60E-03;;
1;;2825;5.65E-01;4.00E-02;1.60E-03;;
1;;2826;5.65E-01;4.00E-02;1.60E-03;;
2;;2827;5.65E-01;8.00E-02;3.20E-03;;
1;;2828;5.66E-01;4.00E-02;1.60E-03;;
1;;2829;5.66E-01;4.00E-02;1.60E-03;;
1;;2830;5.66E-01;4.00E-02;1.60E-03;;
1;;2831;5.66E-01;4.00E-02;1.60E-03;;
1;;2832;5.66E-01;4.00E-02;1.60E-03;;
2;;2833;5.67E-01;8.00E-02;3.20E-03;;
2;;2834;5.67E-01;8.00E-02;3.20E-03;;
2;;2835;5.67E-01;8.00E-02;3.20E-03;;
1;;2836;5.67E-01;4.00E-02;1.60E-03;;
2;;2837;5.67E-01;8.00E-02;3.20E-03;;
2;;2838;5.68E-01;8.00E-02;3.20E-03;;
2;;2839;5.68E-01;8.00E-02;3.20E-03;;
2;;2840;5.68E-01;8.00E-02;3.20E-03;;
2;;2841;5.68E-01;8.00E-02;3.20E-03;;
1;;2842;5.68E-01;4.00E-02;1.60E-03;;
2;;2843;5.69E-01;8.00E-02;3.20E-03;;
2;;2844;5.69E-01;8.00E-02;3.20E-03;;
1;;2845;5.69E-01;4.00E-02;1.60E-03;;
3;;2846;5.69E-01;1.20E-01;4.80E-03;;
2;;2847;5.69E-01;8.00E-02;3.20E-03;;
2;;2848;5.70E-01;8.00E-02;3.20E-03;;
2;;2849;5.70E-01;8.00E-02;3.20E-03;;
2;;2850;5.70E-01;8.00E-02;3.20E-03;;
2;;2851;5.70E-01;8.00E-02;3.20E-03;;
3;;2852;5.70E-01;1.20E-01;4.80E-03;;
2;;2853;5.71E-01;8.00E-02;3.20E-03;;
2;;2854;5.71E-01;8.00E-02;3.20E-03;;
2;;2855;5.71E-01;8.00E-02;3.20E-03;;
2;;2856;5.71E-01;8.00E-02;3.20E-03;;
2;;2857;5.71E-01;8.00E-02;3.20E-03;;
2;;2858;5.72E-01;8.00E-02;3.20E-03;;
3;;2859;5.72E-01;1.20E-01;4.80E-03;;
3;;2860;5.72E-01;1.20E-01;4.80E-03;;
3;;2861;5.72E-01;1.20E-01;4.80E-03;;
2;;2862;5.72E-01;8.00E-02;3.20E-03;;
2;;2863;5.73E-01;8.00E-02;3.20E-03;;
3;;2864;5.73E-01;1.20E-01;4.80E-03;;
3;;2865;5.73E-01;1.20E-01;4.80E-03;;
3;;2866;5.73E-01;1.20E-01;4.80E-03;;
3;;2867;5.73E-01;1.20E-01;4.80E-03;;
3;;2868;5.74E-01;1.20E-01;4.80E-03;;
3;;2869;5.74E-01;1.20E-01;4.80E-03;;
3;;2870;5.74E-01;1.20E-01;4.80E-03;;
3;;2871;5.74E-01;1.20E-01;4.80E-03;;
3;;2872;5.74E-01;1.20E-01;4.80E-03;;
3;;2873;5.75E-01;1.20E-01;4.80E-03;;
3;;2874;5.75E-01;1.20E-01;4.80E-03;;
3;;2875;5.75E-01;1.20E-01;4.80E-03;;
3;;2876;5.75E-01;1.20E-01;4.80E-03;;
3;;2877;5.75E-01;1.20E-01;4.80E-03;;
3;;2878;5.76E-01;1.20E-01;4.80E-03;;
3;;2879;5.76E-01;1.20E-01;4.80E-03;;
4;;2880;5.76E-01;1.60E-01;6.40E-03;;
3;;2881;5.76E-01;1.20E-01;4.80E-03;;
4;;2882;5.76E-01;1.60E-01;6.40E-03;;
4;;2883;5.77E-01;1.60E-01;6.40E-03;;
4;;2884;5.77E-01;1.60E-01;6.40E-03;;
3;;2885;5.77E-01;1.20E-01;4.80E-03;;
4;;2886;5.77E-01;1.60E-01;6.40E-03;;
4;;2887;5.77E-01;1.60E-01;6.40E-03;;
4;;2888;5.78E-01;1.60E-01;6.40E-03;;
4;;2889;5.78E-01;1.60E-01;6.40E-03;;
4;;2890;5.78E-01;1.60E-01;6.40E-03;;
4;;2891;5.78E-01;1.60E-01;6.40E-03;;
4;;2892;5.78E-01;1.60E-01;6.40E-03;;
4;;2893;5.79E-01;1.60E-01;6.40E-03;;
4;;2894;5.79E-01;1.60E-01;6.40E-03;;
4;;2895;5.79E-01;1.60E-01;6.40E-03;;
4;;2896;5.79E-01;1.60E-01;6.40E-03;;
4;;2897;5.79E-01;1.60E-01;6.40E-03;;
4;;2898;5.80E-01;1.60E-01;6.40E-03;;
5;;2899;5.80E-01;2.00E-01;8.00E-03;;
4;;2900;5.80E-01;1.60E-01;6.40E-03;;
4;;2901;5.80E-01;1.60E-01;6.40E-03;;
4;;2902;5.80E-01;1.60E-01;6.40E-03;;
4;;2903;5.81E-01;1.60E-01;6.40E-03;;
4;;2904;5.81E-01;1.60E-01;6.40E-03;;
5;;2905;5.81E-01;2.00E-01;8.00E-03;;
5;;2906;5.81E-01;2.00E-01;8.00E-03;;
5;;2907;5.81E-01;2.00E-01;8.00E-03;;
4;;2908;5.82E-01;1.60E-01;6.40E-03;;
5;;2909;5.82E-01;2.00E-01;8.00E-03;;
5;;2910;5.82E-01;2.00E-01;8.00E-03;;
5;;2911;5.82E-01;2.00E-01;8.00E-03;;
5;;2912;5.82E-01;2.00E-01;8.00E-03;;
5;;2913;5.83E-01;2.00E-01;8.00E-03;;
5;;2914;5.83E-01;2.00E-01;8.00E-03;;
5;;2915;5.83E-01;2.00E-01;8.00E-03;;
5;;2916;5.83E-01;2.00E-01;8.00E-03;;
5;;2917;5.83E-01;2.00E-01;8.00E-03;;
5;;2918;5.84E-01;2.00E-01;8.00E-03;;
6;;2919;5.84E-01;2.40E-01;9.60E-03;;
6;;2920;5.84E-01;2.40E-01;9.60E-03;;
6;;2921;5.84E-01;2.40E-01;9.60E-03;;
6;;2922;5.84E-01;2.40E-01;9.60E-03;;
6;;2923;5.85E-01;2.40E-01;9.60E-03;;
6;;2924;5.85E-01;2.40E-01;9.60E-03;;
7;;2925;5.85E-01;2.80E-01;1.12E-02;;
7;;2926;5.85E-01;2.80E-01;1.12E-02;;
6;;2927;5.85E-01;2.40E-01;9.60E-03;;
7;;2928;5.86E-01;2.80E-01;1.12E-02;;
7;;2929;5.86E-01;2.80E-01;1.12E-02;;
7;;2930;5.86E-01;2.80E-01;1.12E-02;;
7;;2931;5.86E-01;2.80E-01;1.12E-02;;
6;;2932;5.86E-01;2.40E-01;9.60E-03;;
7;;2933;5.87E-01;2.80E-01;1.12E-02;;
7;;2934;5.87E-01;2.80E-01;1.12E-02;;
7;;2935;5.87E-01;2.80E-01;1.12E-02;;
8;;2936;5.87E-01;3.20E-01;1.28E-02;;
7;;2937;5.87E-01;2.80E-01;1.12E-02;;
7;;2938;5.88E-01;2.80E-01;1.12E-02;;
8;;2939;5.88E-01;3.20E-01;1.28E-02;;
7;;2940;5.88E-01;2.80E-01;1.12E-02;;
7;;2941;5.88E-01;2.80E-01;1.12E-02;;
8;;2942;5.88E-01;3.20E-01;1.28E-02;;
8;;2943;5.89E-01;3.20E-01;1.28E-02;;
8;;2944;5.89E-01;3.20E-01;1.28E-02;;
8;;2945;5.89E-01;3.20E-01;1.28E-02;;
7;;2946;5.89E-01;2.80E-01;1.12E-02;;
8;;2947;5.89E-01;3.20E-01;1.28E-02;;
7;;2948;5.90E-01;2.80E-01;1.12E-02;;
8;;2949;5.90E-01;3.20E-01;1.28E-02;;
8;;2950;5.90E-01;3.20E-01;1.28E-02;;
8;;2951;5.90E-01;3.20E-01;1.28E-02;;
8;;2952;5.90E-01;3.20E-01;1.28E-02;;
8;;2953;5.91E-01;3.20E-01;1.28E-02;;
9;;2954;5.91E-01;3.60E-01;1.44E-02;;
8;;2955;5.91E-01;3.20E-01;1.28E-02;;
9;;2956;5.91E-01;3.60E-01;1.44E-02;;
8;;2957;5.91E-01;3.20E-01;1.28E-02;;
8;;2958;5.92E-01;3.20E-01;1.28E-02;;
9;;2959;5.92E-01;3.60E-01;1.44E-02;;
8;;2960;5.92E-01;3.20E-01;1.28E-02;;
8;;2961;5.92E-01;3.20E-01;1.28E-02;;
9;;2962;5.92E-01;3.60E-01;1.44E-02;;
9;;2963;5.93E-01;3.60E-01;1.44E-02;;
9;;2964;5.93E-01;3.60E-01;1.44E-02;;
9;;2965;5.93E-01;3.60E-01;1.44E-02;;
10;;2966;5.93E-01;4.00E-01;1.60E-02;;
10;;2967;5.93E-01;4.00E-01;1.60E-02;;
9;;2968;5.94E-01;3.60E-01;1.44E-02;;
9;;2969;5.94E-01;3.60E-01;1.44E-02;;
9;;2970;5.94E-01;3.60E-01;1.44E-02;;
10;;2971;5.94E-01;4.00E-01;1.60E-02;;
10;;2972;5.94E-01;4.00E-01;1.60E-02;;
10;;2973;5.95E-01;4.00E-01;1.60E-02;;
10;;2974;5.95E-01;4.00E-01;1.60E-02;;
11;;2975;5.95E-01;4.40E-01;1.76E-02;;
10;;2976;5.95E-01;4.00E-01;1.60E-02;;
10;;2977;5.95E-01;4.00E-01;1.60E-02;;
10;;2978;5.96E-01;4.00E-01;1.60E-02;;
11;;2979;5.96E-01;4.40E-01;1.76E-02;;
10;;2980;5.96E-01;4.00E-01;1.60E-02;;
10;;2981;5.96E-01;4.00E-01;1.60E-02;;
10;;2982;5.96E-01;4.00E-01;1.60E-02;;
11;;2983;5.97E-01;4.40E-01;1.76E-02;;
11;;2984;5.97E-01;4.40E-01;1.76E-02;;
11;;2985;5.97E-01;4.40E-01;1.76E-02;;
10;;2986;5.97E-01;4.00E-01;1.60E-02;;
11;;2987;5.97E-01;4.40E-01;1.76E-02;;
11;;2988;5.98E-01;4.40E-01;1.76E-02;;
11;;2989;5.98E-01;4.40E-01;1.76E-02;;
11;;2990;5.98E-01;4.40E-01;1.76E-02;;
11;;2991;5.98E-01;4.40E-01;1.76E-02;;
11;;2992;5.98E-01;4.40E-01;1.76E-02;;
11;;2993;5.99E-01;4.40E-01;1.76E-02;;
11;;2994;5.99E-01;4.40E-01;1.76E-02;;
11;;2995;5.99E-01;4.40E-01;1.76E-02;;
12;;2996;5.99E-01;4.80E-01;1.92E-02;;
12;;2997;5.99E-01;4.80E-01;1.92E-02;;
12;;2998;6.00E-01;4.80E-01;1.92E-02;;
11;;2999;6.00E-01;4.40E-01;1.76E-02;;
12;;3000;6.00E-01;4.80E-01;1.92E-02;;
12;;3001;6.00E-01;4.80E-01;1.92E-02;;
12;;3002;6.00E-01;4.80E-01;1.92E-02;;
11;;3003;6.01E-01;4.40E-01;1.76E-02;;
12;;3004;6.01E-01;4.80E-01;1.92E-02;;
12;;3005;6.01E-01;4.80E-01;1.92E-02;;
12;;3006;6.01E-01;4.80E-01;1.92E-02;;
12;;3007;6.01E-01;4.80E-01;1.92E-02;;
12;;3008;6.02E-01;4.80E-01;1.92E-02;;
12;;3009;6.02E-01;4.80E-01;1.92E-02;;
12;;3010;6.02E-01;4.80E-01;1.92E-02;;
12;;3011;6.02E-01;4.80E-01;1.92E-02;;
12;;3012;6.02E-01;4.80E-01;1.92E-02;;
12;;3013;6.03E-01;4.80E-01;1.92E-02;;
12;;3014;6.03E-01;4.80E-01;1.92E-02;;
12;;3015;6.03E-01;4.80E-01;1.92E-02;;
12;;3016;6.03E-01;4.80E-01;1.92E-02;;
13;;3017;6.03E-01;5.20E-01;2.08E-02;;
12;;3018;6.04E-01;4.80E-01;1.92E-02;;
12;;3019;6.04E-01;4.80E-01;1.92E-02;;
13;;3020;6.04E-01;5.20E-01;2.08E-02;;
13;;3021;6.04E-01;5.20E-01;2.08E-02;;
13;;3022;6.04E-01;5.20E-01;2.08E-02;;
13;;3023;6.05E-01;5.20E-01;2.08E-02;;
13;;3024;6.05E-01;5.20E-01;2.08E-02;;
13;;3025;6.05E-01;5.20E-01;2.08E-02;;
14;;3026;6.05E-01;5.60E-01;2.24E-02;;
13;;3027;6.05E-01;5.20E-01;2.08E-02;;
13;;3028;6.06E-01;5.20E-01;2.08E-02;;
14;;3029;6.06E-01;5.60E-01;2.24E-02;;
14;;3030;6.06E-01;5.60E-01;2.24E-02;;
13;;3031;6.06E-01;5.20E-01;2.08E-02;;
15;;3032;6.06E-01;6.00E-01;2.40E-02;;
14;;3033;6.07E-01;5.60E-01;2.24E-02;;
15;;3034;6.07E-01;6.00E-01;2.40E-02;;
14;;3035;6.07E-01;5.60E-01;2.24E-02;;
14;;3036;6.07E-01;5.60E-01;2.24E-02;;
15;;3037;6.07E-01;6.00E-01;2.40E-02;;
15;;3038;6.08E-01;6.00E-01;2.40E-02;;
15;;3039;6.08E-01;6.00E-01;2.40E-02;;
14;;3040;6.08E-01;5.60E-01;2.24E-02;;
15;;3041;6.08E-01;6.00E-01;2.40E-02;;
15;;3042;6.08E-01;6.00E-01;2.40E-02;;
15;;3043;6.09E-01;6.00E-01;2.40E-02;;
15;;3044;6.09E-01;6.00E-01;2.40E-02;;
15;;3045;6.09E-01;6.00E-01;2.40E-02;;
16;;3046;6.09E-01;6.40E-01;2.56E-02;;
15;;3047;6.09E-01;6.00E-01;2.40E-02;;
15;;3048;6.10E-01;6.00E-01;2.40E-02;;
16;;3049;6.10E-01;6.40E-01;2.56E-02;;
16;;3050;6.10E-01;6.40E-01;2.56E-02;;
15;;3051;6.10E-01;6.00E-01;2.40E-02;;
16;;3052;6.10E-01;6.40E-01;2.56E-02;;
16;;3053;6.11E-01;6.40E-01;2.56E-02;;
16;;3054;6.11E-01;6.40E-01;2.56E-02;;
16;;3055;6.11E-01;6.40E-01;2.56E-02;;
16;;3056;6.11E-01;6.40E-01;2.56E-02;;
16;;3057;6.11E-01;6.40E-01;2.56E-02;;
16;;3058;6.12E-01;6.40E-01;2.56E-02;;
16;;3059;6.12E-01;6.40E-01;2.56E-02;;
16;;3060;6.12E-01;6.40E-01;2.56E-02;;
16;;3061;6.12E-01;6.40E-01;2.56E-02;;
16;;3062;6.12E-01;6.40E-01;2.56E-02;;
17;;3063;6.13E-01;6.80E-01;2.72E-02;;
17;;3064;6.13E-01;6.80E-01;2.72E-02;;
16;;3065;6.13E-01;6.40E-01;2.56E-02;;
17;;3066;6.13E-01;6.80E-01;2.72E-02;;
17;;3067;6.13E-01;6.80E-01;2.72E-02;;
17;;3068;6.14E-01;6.80E-01;2.72E-02;;
16;;3069;6.14E-01;6.40E-01;2.56E-02;;
16;;3070;6.14E-01;6.40E-01;2.56E-02;;
16;;3071;6.14E-01;6.40E-01;2.56E-02;;
16;;3072;6.14E-01;6.40E-01;2.56E-02;;
17;;3073;6.15E-01;6.80E-01;2.72E-02;;
18;;3074;6.15E-01;7.20E-01;2.88E-02;;
18;;3075;6.15E-01;7.20E-01;2.88E-02;;
17;;3076;6.15E-01;6.80E-01;2.72E-02;;
18;;3077;6.15E-01;7.20E-01;2.88E-02;;
18;;3078;6.16E-01;7.20E-01;2.88E-02;;
18;;3079;6.16E-01;7.20E-01;2.88E-02;;
18;;3080;6.16E-01;7.20E-01;2.88E-02;;
18;;3081;6.16E-01;7.20E-01;2.88E-02;;
18;;3082;6.16E-01;7.20E-01;2.88E-02;;
18;;3083;6.17E-01;7.20E-01;2.88E-02;;
18;;3084;6.17E-01;7.20E-01;2.88E-02;;
19;;3085;6.17E-01;7.60E-01;3.04E-02;;
18;;3086;6.17E-01;7.20E-01;2.88E-02;;
18;;3087;6.17E-01;7.20E-01;2.88E-02;;
18;;3088;6.18E-01;7.20E-01;2.88E-02;;
18;;3089;6.18E-01;7.20E-01;2.88E-02;;
19;;3090;6.18E-01;7.60E-01;3.04E-02;;
19;;3091;6.18E-01;7.60E-01;3.04E-02;;
19;;3092;6.18E-01;7.60E-01;3.04E-02;;
19;;3093;6.19E-01;7.60E-01;3.04E-02;;
19;;3094;6.19E-01;7.60E-01;3.04E-02;;
19;;3095;6.19E-01;7.60E-01;3.04E-02;;
19;;3096;6.19E-01;7.60E-01;3.04E-02;;
19;;3097;6.19E-01;7.60E-01;3.04E-02;;
19;;3098;6.20E-01;7.60E-01;3.04E-02;;
19;;3099;6.20E-01;7.60E-01;3.04E-02;;
19;;3100;6.20E-01;7.60E-01;3.04E-02;;
19;;3101;6.20E-01;7.60E-01;3.04E-02;;
19;;3102;6.20E-01;7.60E-01;3.04E-02;;
20;;3103;6.21E-01;8.00E-01;3.20E-02;;
20;;3104;6.21E-01;8.00E-01;3.20E-02;;
20;;3105;6.21E-01;8.00E-01;3.20E-02;;
20;;3106;6.21E-01;8.00E-01;3.20E-02;;
19;;3107;6.21E-01;7.60E-01;3.04E-02;;
20;;3108;6.22E-01;8.00E-01;3.20E-02;;
19;;3109;6.22E-01;7.60E-01;3.04E-02;;
20;;3110;6.22E-01;8.00E-01;3.20E-02;;
20;;3111;6.22E-01;8.00E-01;3.20E-02;;
20;;3112;6.22E-01;8.00E-01;3.20E-02;;
20;;3113;6.23E-01;8.00E-01;3.20E-02;;
20;;3114;6.23E-01;8.00E-01;3.20E-02;;
20;;3115;6.23E-01;8.00E-01;3.20E-02;;
20;;3116;6.23E-01;8.00E-01;3.20E-02;;
20;;3117;6.23E-01;8.00E-01;3.20E-02;;
21;;3118;6.24E-01;8.40E-01;3.36E-02;;
20;;3119;6.24E-01;8.00E-01;3.20E-02;;
20;;3120;6.24E-01;8.00E-01;3.20E-02;;
21;;3121;6.24E-01;8.40E-01;3.36E-02;;
20;;3122;6.24E-01;8.00E-01;3.20E-02;;
21;;3123;6.25E-01;8.40E-01;3.36E-02;;
21;;3124;6.25E-01;8.40E-01;3.36E-02;;
21;;3125;6.25E-01;8.40E-01;3.36E-02;;
21;;3126;6.25E-01;8.40E-01;3.36E-02;;
21;;3127;6.25E-01;8.40E-01;3.36E-02;;
21;;3128;6.26E-01;8.40E-01;3.36E-02;;
21;;3129;6.26E-01;8.40E-01;3.36E-02;;
21;;3130;6.26E-01;8.40E-01;3.36E-02;;
22;;3131;6.26E-01;8.80E-01;3.52E-02;;
21;;3132;6.26E-01;8.40E-01;3.36E-02;;
22;;3133;6.27E-01;8.80E-01;3.52E-02;;
21;;3134;6.27E-01;8.40E-01;3.36E-02;;
22;;3135;6.27E-01;8.80E-01;3.52E-02;;
22;;3136;6.27E-01;8.80E-01;3.52E-02;;
21;;3137;6.27E-01;8.40E-01;3.36E-02;;
22;;3138;6.28E-01;8.80E-01;3.52E-02;;
21;;3139;6.28E-01;8.40E-01;3.36E-02;;
22;;3140;6.28E-01;8.80E-01;3.52E-02;;
23;;3141;6.28E-01;9.20E-01;3.68E-02;;
22;;3142;6.28E-01;8.80E-01;3.52E-02;;
22;;3143;6.29E-01;8.80E-01;3.52E-02;;
22;;3144;6.29E-01;8.80E-01;3.52E-02;;
22;;3145;6.29E-01;8.80E-01;3.52E-02;;
23;;3146;6.29E-01;9.20E-01;3.68E-02;;
23;;3147;6.29E-01;9.20E-01;3.68E-02;;
23;;3148;6.30E-01;9.20E-01;3.68E-02;;
23;;3149;6.30E-01;9.20E-01;3.68E-02;;
23;;3150;6.30E-01;9.20E-01;3.68E-02;;
22;;3151;6.30E-01;8.80E-01;3.52E-02;;
22;;3152;6.30E-01;8.80E-01;3.52E-02;;
23;;3153;6.31E-01;9.20E-01;3.68E-02;;
23;;3154;6.31E-01;9.20E-01;3.68E-02;;
23;;3155;6.31E-01;9.20E-01;3.68E-02;;
23;;3156;6.31E-01;9.20E-01;3.68E-02;;
23;;3157;6.31E-01;9.20E-01;3.68E-02;;
23;;3158;6.32E-01;9.20E-01;3.68E-02;;
23;;3159;6.32E-01;9.20E-01;3.68E-02;;
23;;3160;6.32E-01;9.20E-01;3.68E-02;;
23;;3161;6.32E-01;9.20E-01;3.68E-02;;
23;;3162;6.32E-01;9.20E-01;3.68E-02;;
23;;3163;6.33E-01;9.20E-01;3.68E-02;;
23;;3164;6.33E-01;9.20E-01;3.68E-02;;
24;;3165;6.33E-01;9.60E-01;3.84E-02;;
22;;3166;6.33E-01;8.80E-01;3.52E-02;;
23;;3167;6.33E-01;9.20E-01;3.68E-02;;
23;;3168;6.34E-01;9.20E-01;3.68E-02;;
24;;3169;6.34E-01;9.60E-01;3.84E-02;;
24;;3170;6.34E-01;9.60E-01;3.84E-02;;
24;;3171;6.34E-01;9.60E-01;3.84E-02;;
24;;3172;6.34E-01;9.60E-01;3.84E-02;;
24;;3173;6.35E-01;9.60E-01;3.84E-02;;
23;;3174;6.35E-01;9.20E-01;3.68E-02;;
23;;3175;6.35E-01;9.20E-01;3.68E-02;;
24;;3176;6.35E-01;9.60E-01;3.84E-02;;
24;;3177;6.35E-01;9.60E-01;3.84E-02;;
24;;3178;6.36E-01;9.60E-01;3.84E-02;;
24;;3179;6.36E-01;9.60E-01;3.84E-02;;
24;;3180;6.36E-01;9.60E-01;3.84E-02;;
24;;3181;6.36E-01;9.60E-01;3.84E-02;;
24;;3182;6.36E-01;9.60E-01;3.84E-02;;
24;;3183;6.37E-01;9.60E-01;3.84E-02;;
24;;3184;6.37E-01;9.60E-01;3.84E-02;;
24;;3185;6.37E-01;9.60E-01;3.84E-02;;
24;;3186;6.37E-01;9.60E-01;3.84E-02;;
24;;3187;6.37E-01;9.60E-01;3.84E-02;;
24;;3188;6.38E-01;9.60E-01;3.84E-02;;
24;;3189;6.38E-01;9.60E-01;3.84E-02;;
24;;3190;6.38E-01;9.60E-01;3.84E-02;;
24;;3191;6.38E-01;9.60E-01;3.84E-02;;
24;;3192;6.38E-01;9.60E-01;3.84E-02;;
24;;3193;6.39E-01;9.60E-01;3.84E-02;;
24;;3194;6.39E-01;9.60E-01;3.84E-02;;
25;;3195;6.39E-01;1.00E+00;4.00E-02;;
25;;3196;6.39E-01;1.00E+00;4.00E-02;;
24;;3197;6.39E-01;9.60E-01;3.84E-02;;
24;;3198;6.40E-01;9.60E-01;3.84E-02;;
24;;3199;6.40E-01;9.60E-01;3.84E-02;;
24;;3200;6.40E-01;9.60E-01;3.84E-02;;
24;;3201;6.40E-01;9.60E-01;3.84E-02;;
25;;3202;6.40E-01;1.00E+00;4.00E-02;;
24;;3203;6.41E-01;9.60E-01;3.84E-02;;
24;;3204;6.41E-01;9.60E-01;3.84E-02;;
24;;3205;6.41E-01;9.60E-01;3.84E-02;;
24;;3206;6.41E-01;9.60E-01;3.84E-02;;
25;;3207;6.41E-01;1.00E+00;4.00E-02;;
24;;3208;6.42E-01;9.60E-01;3.84E-02;;
25;;3209;6.42E-01;1.00E+00;4.00E-02;;
25;;3210;6.42E-01;1.00E+00;4.00E-02;;
26;;3211;6.42E-01;1.04E+00;4.16E-02;;
25;;3212;6.42E-01;1.00E+00;4.00E-02;;
24;;3213;6.43E-01;9.60E-01;3.84E-02;;
25;;3214;6.43E-01;1.00E+00;4.00E-02;;
25;;3215;6.43E-01;1.00E+00;4.00E-02;;
25;;3216;6.43E-01;1.00E+00;4.00E-02;;
25;;3217;6.43E-01;1.00E+00;4.00E-02;;
25;;3218;6.44E-01;1.00E+00;4.00E-02;;
25;;3219;6.44E-01;1.00E+00;4.00E-02;;
25;;3220;6.44E-01;1.00E+00;4.00E-02;;
25;;3221;6.44E-01;1.00E+00;4.00E-02;;
26;;3222;6.44E-01;1.04E+00;4.16E-02;;
26;;3223;6.45E-01;1.04E+00;4.16E-02;;
26;;3224;6.45E-01;1.04E+00;4.16E-02;;
25;;3225;6.45E-01;1.00E+00;4.00E-02;;
26;;3226;6.45E-01;1.04E+00;4.16E-02;;
25;;3227;6.45E-01;1.00E+00;4.00E-02;;
25;;3228;6.46E-01;1.00E+00;4.00E-02;;
25;;3229;6.46E-01;1.00E+00;4.00E-02;;
26;;3230;6.46E-01;1.04E+00;4.16E-02;;
26;;3231;6.46E-01;1.04E+00;4.16E-02;;
26;;3232;6.46E-01;1.04E+00;4.16E-02;;
26;;3233;6.47E-01;1.04E+00;4.16E-02;;
26;;3234;6.47E-01;1.04E+00;4.16E-02;;
25;;3235;6.47E-01;1.00E+00;4.00E-02;;
25;;3236;6.47E-01;1.00E+00;4.00E-02;;
25;;3237;6.47E-01;1.00E+00;4.00E-02;;
26;;3238;6.48E-01;1.04E+00;4.16E-02;;
26;;3239;6.48E-01;1.04E+00;4.16E-02;;
26;;3240;6.48E-01;1.04E+00;4.16E-02;;
26;;3241;6.48E-01;1.04E+00;4.16E-02;;
25;;3242;6.48E-01;1.00E+00;4.00E-02;;
25;;3243;6.49E-01;1.00E+00;4.00E-02;;
25;;3244;6.49E-01;1.00E+00;4.00E-02;;
26;;3245;6.49E-01;1.04E+00;4.16E-02;;
26;;3246;6.49E-01;1.04E+00;4.16E-02;;
25;;3247;6.49E-01;1.00E+00;4.00E-02;;
25;;3248;6.50E-01;1.00E+00;4.00E-02;;
25;;3249;6.50E-01;1.00E+00;4.00E-02;;
26;;3250;6.50E-01;1.04E+00;4.16E-02;;
25;;3251;6.50E-01;1.00E+00;4.00E-02;;
27;;3252;6.50E-01;1.08E+00;4.32E-02;;
26;;3253;6.51E-01;1.04E+00;4.16E-02;;
25;;3254;6.51E-01;1.00E+00;4.00E-02;;
26;;3255;6.51E-01;1.04E+00;4.16E-02;;
25;;3256;6.51E-01;1.00E+00;4.00E-02;;
26;;3257;6.51E-01;1.04E+00;4.16E-02;;
26;;3258;6.52E-01;1.04E+00;4.16E-02;;
26;;3259;6.52E-01;1.04E+00;4.16E-02;;
26;;3260;6.52E-01;1.04E+00;4.16E-02;;
26;;3261;6.52E-01;1.04E+00;4.16E-02;;
25;;3262;6.52E-01;1.00E+00;4.00E-02;;
25;;3263;6.53E-01;1.00E+00;4.00E-02;;
26;;3264;6.53E-01;1.04E+00;4.16E-02;;
26;;3265;6.53E-01;1.04E+00;4.16E-02;;
25;;3266;6.53E-01;1.00E+00;4.00E-02;;
26;;3267;6.53E-01;1.04E+00;4.16E-02;;
26;;3268;6.54E-01;1.04E+00;4.16E-02;;
26;;3269;6.54E-01;1.04E+00;4.16E-02;;
26;;3270;6.54E-01;1.04E+00;4.16E-02;;
27;;3271;6.54E-01;1.08E+00;4.32E-02;;
26;;3272;6.54E-01;1.04E+00;4.16E-02;;
26;;3273;6.55E-01;1.04E+00;4.16E-02;;
26;;3274;6.55E-01;1.04E+00;4.16E-02;;
26;;3275;6.55E-01;1.04E+00;4.16E-02;;
